from_fua;to_fua;time;weight
3041;1006;0;5600
3041;103;0;886300
3041;1064;0;455000
3041;114;0;24000
3041;1177;0;313300
3041;1269;0;37850000
3041;1286;0;219996
3041;1287;0;1269000
3041;1309;0;1039800
3041;1427;0;3976500
3041;1445;0;63765100
3041;1496;0;1616300
3041;15;0;10112400
3041;1529;0;3002800
3041;1600;0;263109693.34
3041;1623;0;111600
3041;164;0;5294700
3041;165;0;26660800
3041;1711;0;120500
3041;1846;0;31764900
3041;1943;0;474602900
3041;199;0;17216100
3041;2079;0;1750000
3041;2159;0;730300
3041;2231;0;125700
3041;2312;0;0
3041;2374;0;17143600
3041;2397;0;36318696.96
3041;2435;0;2e+05
3041;2507;0;417710699.03
3041;2639;0;765300
3041;2659;0;281304000
3041;2702;0;167897000
3041;279;0;3751200
3041;2824;0;5929300
3041;2877;0;924100
3041;296;0;68528700
3041;2988;0;13974400
3041;3002;0;139500
3041;3093;0;4869900
3041;310;0;23572795.2
3041;3147;0;49266500
3041;3222;0;78794000
3041;3304;0;7766800
3041;3351;0;1368200
3041;3360;0;11278300
3041;3400;0;248900
3041;3442;0;880600
3041;3445;0;1324200
3041;3502;0;9785500
3041;3539;0;2086500
3041;3580;0;2044700
3041;3586;0;11424500
3041;361;0;3346600
3041;3628;0;3752800
3041;368;0;40600
3041;3713;0;38500
3041;3718;0;73492000
3041;3759;0;756500
3041;3793;0;219500
3041;3798;0;1980600
3041;387;0;1693900
3041;3881;0;591700
3041;3949;0;20211600
3041;4014;0;450000
3041;410;0;2872300
3041;4124;0;857000
3041;4153;0;14590600
3041;4156;0;5741700
3041;4192;0;1600
3041;4227;0;7880500
3041;4255;0;5918100
3041;4426;0;7539500
3041;4520;0;93500
3041;4523;0;165270000
3041;4553;0;1184500
3041;4763;0;19680400
3041;4788;0;793600
3041;481;0;1510200
3041;4892;0;2907600
3041;4946;0;2143400
3041;4996;0;10505143.08
3041;5087;0;3373900
3041;5106;0;1243900
3041;5288;0;139875443.22
3041;536;0;115500
3041;537;0;10822500
3041;54;0;5165300
3041;687;0;32171100
3041;761;0;883300
3041;790;0;50517100
3041;815;0;1244000
3041;85;0;497630
3041;959;0;8522879
3041;964;0;30695311
3041;993;0;6701900
3044;3147;0;37100
3047;1132;0;16200
3064;1064;0;5322000
3064;1177;0;224300
3064;1178;0;460800
3064;1445;0;2808700
3064;1600;0;7700
3064;1711;0;2137914.8
3064;2702;0;352500
3064;2772;0;134700
3064;3171;0;1040
3064;4393;0;271200
3064;4523;0;10000
3064;4736;0;8891460
3064;536;0;1983000
3064;881;0;450.05
3068;1711;0;8960600
3068;2037;0;559900
3068;3222;0;156600
3068;54;0;106400
3093;1003;0;176850
3093;103;0;318755.5
3093;1064;0;66807670
3093;1116;0;74200
3093;1160;0;6325300
3093;1177;0;3038500
3093;1178;0;4790500
3093;1287;0;217500
3093;1389;0;3469300
3093;15;0;915300
3093;1529;0;902000
3093;1600;0;113667712.6
3093;165;0;676700
3093;1761;0;4705985.8
3093;1778;0;36300
3093;1846;0;1224900
3093;1853;0;3380500
3093;1926;0;91285.38
3093;1943;0;7444200
3093;1961;0;943805.84
3093;199;0;104000
3093;2010;0;28029000
3093;2227;0;3500
3093;2254;0;4700
3093;227;0;0
3093;2304;0;6449500
3093;242;0;177900
3093;2663;0;925860
3093;2702;0;157699000
3093;2772;0;1560100
3093;279;0;0
3093;2818;0;1093700
3093;2832;0;2274800
3093;2883;0;401500
3093;296;0;15198754.62
3093;2988;0;6829224
3093;3002;0;6021400
3093;3041;0;4321880
3093;310;0;12187500
3093;3106;0;20700
3093;3147;0;9812600
3093;3157;0;27100
3093;3222;0;13469065
3093;3246;0;4390680
3093;3297;0;7222020
3093;3304;0;1039300
3093;3360;0;1521270
3093;3418;0;6043300
3093;3490;0;509010.4
3093;3580;0;380000
3093;3583;0;166800
3093;361;0;9508100
3093;3667;0;64000
3093;3713;0;11331552.28
3093;3793;0;12171834.6
3093;3799;0;49100
3093;3881;0;102000
3093;3948;0;145900
3093;3982;0;1356000
3093;3984;0;0
3093;4083;0;1497300
3093;4088;0;219500
3093;410;0;0
3093;4153;0;5051388.6
3093;4156;0;350200
3093;4226;0;0
3093;4255;0;57000
3093;4358;0;5884300
3093;4393;0;81000
3093;44;0;1852500
3093;4454;0;6824507.61
3093;4523;0;21111100
3093;4558;0;5616700.77
3093;4589;0;1823300
3093;4736;0;54582310
3093;4788;0;277700
3093;481;0;3591300
3093;4888;0;5018644.4
3093;4946;0;4414118
3093;5047;0;6465100
3093;511;0;280702.5
3093;5288;0;16257693.49
3093;535;0;2957000
3093;536;0;12210663.74
3093;687;0;5088100
3093;761;0;19471700
3093;790;0;16803800
3093;8;0;2202200
3093;824;0;9887800
3093;85;0;181800
3093;927;0;4444800
3093;959;0;33076388.8
3093;964;0;3315000
3098;2702;0;153200
3098;2993;0;630895
3099;2302;0;17800
3099;239;0;91200
3099;2702;0;133513400
3099;3147;0;60557900
3099;3222;0;1118400
3099;3371;0;39428600
3099;3718;0;1478900
3099;3881;0;9277800
3099;3949;0;628339.38
3099;4523;0;1660100
3099;4736;0;60000
3099;4867;0;4643328.8
3099;5288;0;15676300
310;1003;0;29507047.42
310;1069;0;796040
310;1118;0;1095866.67
310;114;0;1252730.94
310;1228;0;56812
310;1269;0;1373775.24
310;1309;0;281800
310;1397;0;2150400
310;1427;0;46400
310;143;0;25493508.69
310;1494;0;769200
310;15;0;278420
310;1600;0;247500
310;165;0;21900
310;2507;0;957595.9
310;2663;0;11800
310;2702;0;28184285
310;296;0;33471300
310;2993;0;450
310;3147;0;648470826.91
310;3157;0;42300
310;3222;0;390290
310;3628;0;2753800
310;3793;0;41013482.5
310;3881;0;74800
310;3909;0;52200
310;4333;0;4200
310;4523;0;439120
310;624;0;0
310;746;0;5312638.72
310;878;0;530415
310;927;0;1000
310;952;0;1300
3106;1003;0;311400
3106;1006;0;391800
3106;1309;0;442165
3106;1600;0;16658187.16
3106;1690;0;12900
3106;1863;0;35182
3106;2019;0;136700
3106;2114;0;0
3106;2381;0;531202
3106;2515;0;0
3106;2581;0;1401590
3106;2647;0;0
3106;2702;0;7896800.76
3106;2725;0;96800
3106;2849;0;1515
3106;2891;0;1020400
3106;2946;0;725603
3106;3002;0;4000
3106;3016;0;9000
3106;310;0;39999
3106;3147;0;1227400
3106;3157;0;285430
3106;3200;0;269200
3106;3208;0;924638.79
3106;3222;0;3900
3106;3360;0;32100
3106;3407;0;12017072.86
3106;3502;0;203200
3106;3592;0;282580
3106;3635;0;774751.04
3106;3679;0;1862600
3106;3718;0;347600
3106;3725;0;66740
3106;3881;0;27039336.68
3106;3911;0;165240
3106;3918;0;124000
3106;3955;0;441800
3106;3984;0;211936
3106;4198;0;16932
3106;4299;0;9800
3106;4333;0;1434968.8
3106;4393;0;117990
3106;4597;0;10200
3106;4618;0;1943300
3106;4628;0;21681
3106;4658;0;53060
3106;469;0;10400
3106;4716;0;3000
3106;4736;0;8e+05
3106;4771;0;0
3106;5051;0;65500
3106;5288;0;221100
3106;5679;0;2961734.1
3106;964;0;11507.1
3116;2501;0;1413000
3116;3093;0;1900
3116;3147;0;243800
3116;481;0;10400
3116;964;0;81400
3120;2663;0;3960
3144;1178;0;1461796.93
3144;3002;0;5100
3144;3041;0;219400
3144;310;0;54600
3144;3171;0;14353930
3144;3222;0;165905.13
3144;3454;0;118620
3144;3580;0;8090640
3144;4523;0;93900
3144;4589;0;195400
3144;4679;0;3045800
3147;1003;0;53965538
3147;1006;0;572500
3147;103;0;16300
3147;1064;0;17902900
3147;1069;0;19870411.91
3147;114;0;4206879.27
3147;1160;0;29000
3147;1177;0;51418400
3147;1183;0;1012300
3147;1185;0;30700
3147;1269;0;321446585.97
3147;1286;0;231920
3147;1292;0;1216040.2
3147;1395;0;2115136.94
3147;1427;0;2465800
3147;143;0;2936400
3147;1445;0;3734600
3147;148;0;56800
3147;1494;0;2659667.55
3147;15;0;563193.4
3147;1508;0;32100
3147;1524;0;915400
3147;1529;0;326613.72
3147;1565;0;582358.7
3147;1587;0;927000
3147;1600;0;120820553.75
3147;164;0;133600
3147;165;0;557300
3147;1711;0;83300
3147;1766;0;2360772.69
3147;1768;0;2666700
3147;1931;0;7316025.69
3147;1934;0;3884800
3147;1943;0;639400
3147;2008;0;80478976.3
3147;2019;0;181700
3147;2037;0;1363229.07
3147;2114;0;42900
3147;2231;0;1043491.64
3147;2259;0;2728400
3147;2302;0;3230138.38
3147;2304;0;21800
3147;2305;0;730300
3147;236;0;203973.97
3147;2371;0;1076749.22
3147;2439;0;11965693.72
3147;2505;0;868400
3147;2515;0;0
3147;2571;0;2444010.38
3147;2574;0;937600
3147;2637;0;1167895.78
3147;2639;0;1737600
3147;2663;0;1461235
3147;2700;0;139679341.45
3147;2702;0;277237585.17
3147;2762;0;7717780
3147;2772;0;900
3147;279;0;303800
3147;2822;0;19298564.26
3147;2877;0;1519900
3147;2881;0;20454434.86
3147;2891;0;176135.22
3147;2936;0;2893966.18
3147;296;0;23326700
3147;2991;0;829325
3147;3002;0;382200
3147;3044;0;159268.92
3147;3093;0;11456300
3147;310;0;317866450.15
3147;3106;0;236200
3147;3157;0;1944700
3147;3171;0;1675700
3147;3198;0;1335100
3147;3222;0;22678893.57
3147;3249;0;17578721.28
3147;3300;0;7770214.44
3147;3351;0;5756837.98
3147;3445;0;13090187.19
3147;3493;0;52162450
3147;3539;0;624159151.19
3147;3558;0;3090000
3147;3583;0;8790700
3147;3592;0;61900
3147;3626;0;6029608
3147;3635;0;361500
3147;3670;0;4288446.65
3147;3679;0;24200
3147;3716;0;1295000
3147;3718;0;67649117.8
3147;3757;0;876529.77
3147;3793;0;38170.6
3147;3799;0;11424900
3147;3836;0;222500
3147;3872;0;636076.9
3147;3881;0;81347361
3147;3909;0;10945540.54
3147;3911;0;364500
3147;3912;0;384400
3147;3946;0;87961.49
3147;395;0;6821344.48
3147;397;0;4974800
3147;3982;0;48284400.97
3147;410;0;1592400
3147;4122;0;300
3147;4130;0;58700
3147;415;0;5954400
3147;4156;0;77614527.24
3147;4190;0;1820727.68
3147;4224;0;82318.14
3147;4227;0;1438500
3147;4232;0;3000
3147;4258;0;10390741
3147;4291;0;92126986.4
3147;4333;0;15895500
3147;4358;0;9203019.9
3147;4360;0;6000
3147;4391;0;337332.4
3147;44;0;3553700
3147;4424;0;16422
3147;4426;0;163762700
3147;4457;0;80271.19
3147;4490;0;2512900
3147;4523;0;294261548.01
3147;4589;0;4104652.1
3147;4736;0;57876600
3147;4792;0;75600
3147;481;0;12774400
3147;4946;0;358700
3147;5004;0;246750
3147;5047;0;922800
3147;5254;0;3174800
3147;5288;0;2250205848.76
3147;53;0;1615832.04
3147;536;0;1218246816.92
3147;537;0;2888300
3147;54;0;76200
3147;543;0;7805168.5
3147;556;0;101200
3147;612;0;200
3147;624;0;75600
3147;746;0;1967950
3147;790;0;241400
3147;815;0;23481300
3147;825;0;5013000
3147;85;0;2695900
3147;878;0;99
3147;881;0;0
3147;944;0;478000
3147;952;0;2447396.8
3147;955;0;746000
3147;959;0;1477600
3147;964;0;1334775
3149;1397;0;71364.27
3149;1768;0;64416.15
3149;2702;0;4046930.16
3149;3200;0;841330
3149;4192;0;974000
3157;1064;0;60000
3157;1231;0;279795.1
3157;1445;0;847437.5
3157;15;0;2427500
3157;1600;0;5517903.97
3157;1778;0;54747.81
3157;1943;0;1098200
3157;2019;0;152040
3157;2094;0;113679
3157;2159;0;359527600
3157;2449;0;534358
3157;2647;0;2400
3157;2702;0;0
3157;2710;0;4296748.88
3157;2772;0;269200
3157;2832;0;9369125.89
3157;2891;0;661000
3157;3002;0;19040
3157;310;0;190400
3157;3106;0;1364157
3157;3147;0;415040
3157;3259;0;3843100
3157;3311;0;15565534
3157;3502;0;37500
3157;3548;0;216500
3157;3592;0;238744.22
3157;3628;0;1138900
3157;3635;0;0
3157;3679;0;85721.6
3157;3766;0;8668050
3157;3836;0;2047900
3157;3881;0;17271632.13
3157;3955;0;7167488.96
3157;410;0;272908.45
3157;4164;0;313034312.6
3157;4198;0;6365
3157;4232;0;0
3157;4333;0;62532
3157;4658;0;11465293.59
3157;4736;0;450573300
3157;4792;0;1836600
3157;4821;0;64200
3157;5004;0;300
3157;5028;0;123200
3157;85;0;906080
3157;927;0;444000
3157;964;0;500
3171;1001;0;109935.35
3171;1116;0;1678200
3171;1529;0;138170
3171;1600;0;204500
3171;1711;0;98563.28
3171;1961;0;40300
3171;2037;0;330690
3171;2039;0;29000
3171;2597;0;742818.48
3171;2663;0;1814911.25
3171;2725;0;4889.5
3171;2787;0;2437220
3171;279;0;94800
3171;3016;0;59800
3171;3147;0;244100
3171;3222;0;5959716.8
3171;3323;0;19800
3171;3558;0;151939.5
3171;3601;0;186124
3171;3644;0;4235100
3171;3984;0;250900
3171;4736;0;3828500
3171;4996;0;3250100
3171;54;0;11500
3171;687;0;75300
3198;2700;0;57700
3198;3147;0;57000
3198;3300;0;215400
3198;3626;0;600
3200;1003;0;27356200
3200;103;0;0
3200;1269;0;45567952.79
3200;1397;0;256900
3200;1496;0;2786100
3200;15;0;3501500
3200;1600;0;166594938.33
3200;164;0;711500
3200;1768;0;1513892.34
3200;2304;0;31406.28
3200;2441;0;14200
3200;2702;0;3405033.66
3200;2764;0;889210.66
3200;2993;0;2564977.04
3200;3098;0;2452508.84
3200;310;0;22190200
3200;3147;0;170997500
3200;3222;0;42171300
3200;3400;0;1578395.61
3200;3580;0;47791000
3200;3718;0;12268021.74
3200;3798;0;211600
3200;3948;0;198100
3200;3984;0;122200
3200;410;0;3576300
3200;4159;0;2410100
3200;4523;0;115832.97
3200;4558;0;534615.6
3200;514;0;601959.12
3200;5288;0;23804700
3200;85;0;196900
3200;954;0;430024
3200;964;0;19065500
3201;2663;0;1092600
3201;4159;0;1898800
3201;4526;0;603585
3201;5770;0;4495700
3208;2581;0;0
3208;3407;0;5100
3208;3881;0;49130
3222;1006;0;341300
3222;1226;0;92026.74
3222;1332;0;525253.2
3222;1389;0;18076568.82
3222;140;0;15134571.93
3222;1433;0;35800
3222;1445;0;6000
3222;1488;0;3976500
3222;15;0;7562700
3222;1529;0;12377954.17
3222;1600;0;1967000
3222;1621;0;6100
3222;1711;0;10785601.53
3222;1882;0;25926700
3222;1961;0;1482928.7
3222;2037;0;5087968.54
3222;2039;0;1177610.9
3222;2112;0;300870.53
3222;2186;0;667600
3222;2329;0;11011100
3222;2397;0;308405
3222;2465;0;99635.2
3222;2531;0;4031560
3222;2597;0;2664800
3222;2663;0;15051425.35
3222;2725;0;18932231.08
3222;2787;0;11953264.8
3222;2960;0;8140
3222;3016;0;1589942.02
3222;3068;0;3272208.7
3222;3093;0;210000
3222;3106;0;62400
3222;3120;0;1808357
3222;3147;0;1393100
3222;3171;0;5008490.9
3222;3323;0;340134
3222;3371;0;5624200
3222;3418;0;2174612.68
3222;3465;0;109082.6
3222;3513;0;1569046.4
3222;3558;0;10340665.64
3222;3601;0;4282444.86
3222;3644;0;8206090.39
3222;410;0;8769600
3222;4159;0;269586
3222;4333;0;63600
3222;461;0;122500
3222;4946;0;107200
3222;5288;0;1691300
3222;536;0;2459900
3222;54;0;2321400
3222;678;0;46818
3222;744;0;91000
3222;760;0;988903.2
3222;85;0;2442200
3222;927;0;884
3222;964;0;9326900
3246;1600;0;3197368
3246;1711;0;165400
3246;1846;0;886200
3246;2254;0;6782700
3246;3002;0;0
3246;3222;0;324900
3246;4679;0;137600
3246;4788;0;112000
3246;4892;0;1073000
3246;536;0;544000
3249;1069;0;85700
3249;2231;0;932600
3249;2439;0;2700400
3249;2637;0;5500
3249;3096;0;40500
3249;310;0;54100
3249;3147;0;2909334.31
3249;3351;0;134700
3249;3583;0;65800
3249;952;0;1201900
3259;148;0;5500
3259;15;0;84000
3259;1600;0;134469.76
3259;1853;0;679748.4
3259;1943;0;5049
3259;2019;0;43920
3259;2312;0;13500
3259;2381;0;68706
3259;2702;0;152400
3259;2772;0;733808.96
3259;2891;0;4200
3259;3002;0;318020
3259;3041;0;56000
3259;3147;0;1180440
3259;3222;0;88900
3259;3351;0;313650
3259;3360;0;2576656.89
3259;3502;0;0
3259;3592;0;388400
3259;368;0;357900
3259;3799;0;57975
3259;3881;0;31680
3259;4025;0;509500
3259;4086;0;468331.2
3259;4164;0;146700
3259;4333;0;557197.52
3259;4523;0;86100
3259;4736;0;3e+05
3259;75;0;42600
3269;1006;0;1248
3269;1160;0;219200
3269;1269;0;261800
3269;140;0;36800
3269;1433;0;3394800
3269;1445;0;40720
3269;1600;0;4320200
3269;164;0;169600
3269;1711;0;22600
3269;2085;0;1366700
3269;2107;0;7116900
3269;2254;0;8780300
3269;2663;0;549000
3269;2702;0;15578400
3269;2783;0;87832200
3269;279;0;123925
3269;2822;0;75600
3269;2842;0;14298800
3269;296;0;5952000
3269;3041;0;217500
3269;3064;0;3517000
3269;3147;0;251600
3269;315;0;3375200
3269;3171;0;2900
3269;3222;0;354900
3269;3246;0;2419700
3269;3592;0;202200
3269;388;0;636400
3269;410;0;800
3269;4426;0;0
3269;4946;0;67500
3269;5288;0;15334.56
3269;536;0;95000
3269;54;0;108700
3269;654;0;1414800
3269;761;0;0
3269;944;0;2053301.2
3269;954;0;32600
328;164;0;118000
328;254;0;10400
328;410;0;96600
329;1064;0;2615300
329;1242;0;10400
329;1309;0;126500
329;1445;0;3569800
329;1600;0;97000
329;165;0;1080000
329;2037;0;10000
329;2702;0;511100
329;2772;0;8900
329;3041;0;5467300
329;310;0;82100
329;3147;0;759200
329;3171;0;90681
329;3222;0;2574700
329;3580;0;1467700
329;3718;0;123600
329;410;0;2900
329;4558;0;10968800
329;4736;0;12119000
329;481;0;63626086.2
329;5566;0;510200
329;56;0;60900
329;624;0;1822400
329;657;0;63100
329;687;0;581500
329;823;0;119200
329;893;0;16300
329;964;0;96400
3297;15;0;1027300
3297;1600;0;1957750
3297;2114;0;1149700
3297;2242;0;192800
3297;2593;0;3078500
3297;2663;0;57500
3297;2702;0;5353300
3297;3147;0;8257700
3297;3222;0;2217700
3297;3490;0;78000
3297;3580;0;221000
3297;3718;0;0
3297;4153;0;125000
3297;4523;0;49600
3297;5288;0;1078000
3297;687;0;219400
3297;790;0;230000
3297;815;0;794230
3300;2008;0;611700
3300;3068;0;42800
3300;310;0;4116100
3300;3147;0;46407982.98
3300;3626;0;6500
3300;395;0;972900
3302;1185;0;1807400
3302;2304;0;596800
3302;2702;0;352360.64
3302;3447;0;12751873.21
3302;3541;0;4443450.7
3302;4158;0;2745248.8
3302;4523;0;79200
3304;1064;0;9662100
3304;1132;0;1826600
3304;1160;0;739500
3304;1269;0;386900
3304;1309;0;245800
3304;1445;0;39000
3304;1529;0;1313800
3304;1600;0;7159300
3304;164;0;218100
3304;165;0;3687200
3304;1854;0;2800
3304;2114;0;353300
3304;2160;0;476800
3304;2254;0;7350000
3304;2261;0;162353.75
3304;2305;0;4595100
3304;2374;0;33964900
3304;242;0;67050700
3304;2574;0;490500
3304;2663;0;23300
3304;2702;0;30982400
3304;2725;0;1273300
3304;296;0;1943400
3304;3093;0;274125
3304;3099;0;3255400
3304;310;0;82900
3304;3147;0;155000
3304;315;0;233500
3304;3200;0;882300
3304;3222;0;2633400
3304;329;0;68000
3304;3353;0;2577700
3304;3448;0;45200
3304;3718;0;12857800
3304;3719;0;17275700
3304;3793;0;485176.64
3304;3799;0;322730.2
3304;3949;0;741400
3304;410;0;4239400
3304;4156;0;37100
3304;4159;0;7722179.6
3304;4226;0;746100
3304;4333;0;689520
3304;4490;0;3665200
3304;4867;0;1159400
3304;5024;0;57394.26
3304;5087;0;1692500
3304;5236;0;2814100
3304;5288;0;35608475
3304;535;0;0
3304;552;0;44700
3304;5550;0;121800
3304;687;0;1697100
3304;814;0;757900
3304;815;0;13558200
3304;825;0;706521.25
3304;955;0;42274900
3304;959;0;5567200
3304;964;0;120300
3311;1600;0;2000
3311;2832;0;32205
3311;3360;0;0
3311;3548;0;23785
3323;3171;0;50000
3323;3222;0;237745
3351;2881;0;13654.79
3351;2936;0;43337.52
3351;310;0;25700
3351;3147;0;2333530
3351;3445;0;30000
3351;3872;0;173100
3351;3982;0;506100
3351;4224;0;12300
3351;952;0;1000
3353;103;0;793800
3353;1303;0;75760600
3353;1410;0;1687800
3353;1445;0;25673900
3353;15;0;49100
3353;1531;0;1167600
3353;1600;0;2243400
3353;164;0;67700
3353;1769;0;2890500
3353;2107;0;25927200
3353;2233;0;93400
3353;229;0;4005200
3353;2373;0;1070935.28
3353;2663;0;177300
3353;2702;0;5776613.42
3353;279;0;22900
3353;2956;0;12282400
3353;2988;0;308562100
3353;2993;0;13350
3353;3041;0;246900
3353;3068;0;116445200
3353;310;0;580700
3353;3147;0;12422400
3353;3200;0;408200
3353;3222;0;802600
3353;328;0;134600
3353;3628;0;185500
3353;3718;0;9253978.88
3353;3719;0;152089100
3353;3793;0;1066800
3353;3799;0;30812800
3353;3911;0;0
3353;3984;0;1265595.54
3353;43;0;597700
3353;4523;0;183500
3353;4558;0;4116100
3353;5288;0;19000
3353;536;0;13542700
3353;54;0;15000
3353;687;0;288200
3353;790;0;350000
3353;824;0;86417.28
3353;85;0;176610600
3353;954;0;38000
3353;959;0;7172000
3354;2702;0;67000
3354;296;0;7327700
3354;3793;0;386300
3354;4156;0;429100
3354;4523;0;327400
3360;1309;0;8800
3360;1336;0;142500
3360;1445;0;1779200
3360;148;0;127480
3360;15;0;89200
3360;1600;0;8625463.2
3360;1711;0;1407700
3360;1943;0;4239000
3360;2019;0;0
3360;2298;0;590000
3360;2312;0;254360
3360;2397;0;1059400
3360;2399;0;14600
3360;2702;0;9603625
3360;2772;0;37980
3360;2832;0;656900
3360;3002;0;26400
3360;3093;0;435000
3360;3147;0;2837400
3360;315;0;0
3360;3157;0;1923657.58
3360;3259;0;8500
3360;329;0;111700
3360;3454;0;0
3360;3502;0;436761.27
3360;3592;0;14563641.06
3360;3679;0;931048
3360;3718;0;1334100
3360;3766;0;822624
3360;3881;0;41170
3360;3984;0;8500
3360;410;0;35300
3360;4164;0;2000
3360;4258;0;153300
3360;4299;0;1999600
3360;4523;0;1303290
3360;4658;0;64400
3360;4771;0;224200
3360;4788;0;397800
3360;5288;0;5936800
3360;75;0;400
3360;815;0;1989600
3371;140;0;947100
3371;1529;0;10789650
3371;1711;0;1069980
3371;1961;0;6939995
3371;2397;0;82700
3371;2663;0;15871030.75
3371;2787;0;4372755.34
3371;3171;0;50197
3371;3222;0;18788931.32
3395;1427;0;317600
3395;3093;0;4882800
3395;3793;0;139983.06
3400;2824;0;45749.6
3400;2993;0;457262.86
3400;3098;0;280792.97
3400;3200;0;384860
3400;3222;0;29430
3400;4426;0;23100
3400;4558;0;34710
3401;2824;0;1757175
3401;3304;0;5194200
3401;3719;0;2256400
3401;4333;0;155899.14
3401;4523;0;325900
3407;1600;0;253200
3407;3106;0;100
3407;3881;0;1100
3418;1529;0;4867700
3418;2663;0;133357
3418;279;0;65156
3442;1006;0;416700
3442;1445;0;206500
3442;165;0;731400
3442;2702;0;479495.88
3442;3147;0;199200
3442;3222;0;138100
3442;3445;0;4194800
3442;3716;0;3421400
3442;3793;0;643500
3442;4261;0;471900
3442;4649;0;10946700
3442;4863;0;1642900
3442;536;0;268000
3442;85;0;1055700
3442;964;0;3729900
3445;3147;0;289500
3445;4426;0;418396.28
3447;2010;0;11100
3447;2304;0;251125
3447;2639;0;306300
3447;2702;0;749065.22
3447;3302;0;149210
3447;3541;0;1804165.58
3448;1600;0;4456000
3448;3200;0;4119600
3448;3304;0;14651200
3448;4156;0;2699900
3448;481;0;327800
3448;4946;0;381200
3454;2787;0;2415400
3454;3157;0;46700
3454;3360;0;21900
3454;3592;0;339423.43
3454;3679;0;-22959.18
3454;4299;0;173100
3465;2663;0;0
3465;3222;0;908963.03
3490;1445;0;102500
3490;15;0;117700
3490;199;0;5900000
3490;2725;0;1027906.7
3490;3093;0;1859599170
3490;3222;0;12300
3490;3442;0;137200
3490;388;0;210000
3490;790;0;148600
3490;815;0;3976000
3493;2822;0;177174.92
3493;3147;0;700.56
3495;1397;0;908700
3495;2702;0;298654.39
3495;2824;0;948334.5
3495;2993;0;657602.66
3495;3585;0;199280
3495;3984;0;530759.68
3495;4523;0;755900
3495;954;0;931305.47
3502;1003;0;120800
3502;103;0;16100
3502;1121;0;1637400
3502;1269;0;101700
3502;1303;0;81500
3502;1427;0;26106400
3502;1600;0;42312513
3502;2663;0;1543500
3502;2702;0;4758600
3502;2772;0;142400
3502;279;0;63500
3502;2891;0;41830
3502;3002;0;788100
3502;3222;0;1877600
3502;3259;0;1649500
3502;3454;0;1444000
3502;3592;0;2162370
3502;3679;0;105872682.66
3502;3881;0;27453293.64
3502;4164;0;250525
3502;4232;0;108060
3502;4333;0;5503551.52
3502;4523;0;396390
3502;4628;0;21804
3502;481;0;146300
3502;5004;0;39000
3502;5288;0;6766000
3502;833;0;7051200
3502;85;0;210400
3513;3222;0;19000
3539;1003;0;1645700
3539;1006;0;3700
3539;103;0;300
3539;1063;0;0
3539;1069;0;24600412.72
3539;1178;0;1541300
3539;1185;0;720
3539;143;0;0
3539;15;0;181900
3539;1587;0;577300
3539;1600;0;63800
3539;1711;0;485400
3539;1766;0;30400
3539;1931;0;142400
3539;2008;0;14927276.48
3539;2114;0;0
3539;2231;0;174000
3539;2439;0;2663397
3539;2637;0;172046.48
3539;2663;0;2424200
3539;2700;0;21272400
3539;2702;0;5181250
3539;2881;0;1002700
3539;3096;0;4439900
3539;310;0;68029196
3539;3147;0;266910033.51
3539;3200;0;2322500
3539;3222;0;3117300
3539;3249;0;272146.14
3539;3351;0;72300
3539;3583;0;10210516.66
3539;3626;0;900
3539;3670;0;1160875.97
3539;3716;0;1167306
3539;3757;0;11400
3539;3759;0;1407800
3539;3881;0;12823900
3539;3909;0;2314000
3539;3949;0;2365900
3539;3982;0;15813153.97
3539;4156;0;30235800
3539;4358;0;8578755
3539;4427;0;2465400
3539;4490;0;10700
3539;4523;0;14975412.13
3539;5288;0;3839500
3539;815;0;5728300
3539;955;0;6437200
3539;959;0;5432300
3539;964;0;3278400
3541;1178;0;513000
3541;1185;0;4335
3541;1600;0;372700
3541;1933;0;1457900
3541;2085;0;256600
3541;2159;0;67300
3541;2304;0;1489300
3541;2573;0;241638
3541;2702;0;4427944.16
3541;3149;0;154007
3541;329;0;666000
3541;3302;0;146370
3541;3353;0;4600
3541;3447;0;2767207
3541;3495;0;906100
3541;3628;0;2075812.6
3541;3672;0;2104223.6
3541;3718;0;6428555.6
3541;3759;0;91322.76
3541;3911;0;7557080
3541;3984;0;20200
3541;4426;0;220200
3541;4523;0;1760600
3541;4558;0;649600
3541;537;0;105700
3541;58;0;874300
3548;148;0;0
3548;1600;0;7325910
3548;2019;0;117270
3548;2710;0;15730
3548;2891;0;42390
3548;3106;0;636880
3548;3157;0;4069031.98
3548;3259;0;1256352
3548;3635;0;46400
3548;3766;0;728531.34
3548;4299;0;14960
3548;4523;0;164100
3558;2037;0;6931.26
3558;2663;0;6864
3558;2787;0;4590
3558;3016;0;196900
3558;3147;0;122349
3558;3171;0;140654.82
3558;3222;0;3908800
3558;3644;0;80529
3580;1003;0;1595800
3580;1006;0;269100
3580;1064;0;1047493.89
3580;1116;0;841100
3580;1118;0;505400
3580;1177;0;3033700
3580;1269;0;367491000
3580;1286;0;354900
3580;1326;0;5321300
3580;1397;0;10057900
3580;1404;0;26544.91
3580;1427;0;203627300
3580;1445;0;3624800
3580;148;0;114260.76
3580;15;0;9414100
3580;1529;0;4215100
3580;1600;0;56669325
3580;164;0;1877900
3580;165;0;17287000
3580;1711;0;14765700
3580;1793;0;194604700
3580;1846;0;1975500
3580;1933;0;1234800
